Año,Pais,Id_Pais,Hombres_origen,Mujeres_origen,Hombres_destino,Mujeres_destino
2020.0,Papua New Guinea,PNG,2353.0,2457.0,18895.0,12173.0
2020.0,Solomon Islands,SLB,2072.0,2198.0,1415.0,1105.0
2020.0,Vanuatu,VUT,3430.0,3816.0,1619.0,1638.0
2020.0,Guam,GUM,1007.0,1206.0,41508.0,38964.0
2020.0,Kiribati,KIR,2495.0,2608.0,1650.0,1476.0
2020.0,Marshall Islands,MHL,5315.0,5571.0,2021.0,1277.0
2020.0,Micronesia (Fed. States of),FSM,12361.0,12584.0,1515.0,1317.0
2020.0,Nauru,NRU,1214.0,1240.0,1297.0,904.0
2020.0,Northern Mariana Islands,MNP,1401.0,1340.0,9183.0,12660.0
2020.0,Palau,PLW,1386.0,1270.0,2888.0,2200.0
2020.0,American Samoa,ASM,924.0,908.0,12047.0,11561.0
2020.0,Cook Islands,COK,10453.0,10653.0,2290.0,2289.0
2020.0,French Polynesia,PYF,1187.0,970.0,17150.0,12931.0
2020.0,Niue,NIU,2555.0,2631.0,319.0,269.0
2020.0,Samoa,WSM,66671.0,69061.0,2031.0,1990.0
2020.0,Tokelau,TKL,1068.0,1044.0,586.0,652.0
2020.0,Tonga,TON,36751.0,37799.0,2044.0,1698.0
2020.0,Tuvalu,TUV,1816.0,1854.0,132.0,107.0
2020.0,Wallis and Futuna Islands,WLF,5673.0,6244.0,1030.0,1010.0
